"1788 Naubert,-Benedikte Herrmann von Unna","erzählte alles, was ihn",in,"den Verdacht brachte, er",564787,564790
"1788 Naubert,-Benedikte Herrmann von Unna",macht. Welchen Stand sie,in,"der Welt
 behauptet habe?",707652,707655
"1788 Naubert,-Benedikte Herrmann von Unna",mit den vornehmsten seiner Kriegsbedienten,in,"Mariens Zimmer
, als diese",669035,669038
"1788 Naubert,-Benedikte Herrmann von Unna","unter dieselben, er war",in,"diesem Stück
 so hartnäckig,",585571,585574
"1788 Naubert,-Benedikte Herrmann von Unna","glückte, ihren alten Hasser",in,ihre Gewalt zu bekommen;,600135,600138
"1788 Naubert,-Benedikte Herrmann von Unna",", die kleine
 Ida wieder",in,"ihres Vaters Hände
 zu liefern",333423,333426
"1788 Naubert,-Benedikte Herrmann von Unna",seiner einer ganzen Sommertag lang,in,"den Gebüschen
, durch welche",519173,519176
"1788 Naubert,-Benedikte Herrmann von Unna","euch meiner!
                                     Sophie war",in,"einem fröhlichen Rausche
, aus",14758,14761
"1788 Naubert,-Benedikte Herrmann von Unna","Ein Umstand, der mich",in,"dem Innersten
 meiner Seele kränkte",109670,109673
"1788 Naubert,-Benedikte Herrmann von Unna","als ihr ihm jenesmahl,",in,"den Gegenden
 von Frizlar in",792300,792303
"1788 Naubert,-Benedikte Herrmann von Unna",dieses ausserordentliche Gnadenschreiben dem Monarchen,in,"Demuth
zurückgeben
 zu dürfen.",190705,190708
"1788 Naubert,-Benedikte Herrmann von Unna","Aufträge, die er mir",in,"diesem Lande
gegeben
 hatte.",712773,712776
"1788 Naubert,-Benedikte Herrmann von Unna",war einsam; man war,in,"diesem Bezirk
 es zu gewohnt",403869,403872
"1788 Naubert,-Benedikte Herrmann von Unna",vierten zweyten Sohn. Schon,in,"der Wiege
 war er mir",642106,642109
"1788 Naubert,-Benedikte Herrmann von Unna","hier
an
Richterstelle
sitzenden
 Kurd",in,"den Sinn
, den er",414480,414483
"1788 Naubert,-Benedikte Herrmann von Unna","einen Abend, wo er",in,"Abwesenheit
 ihres eifersüchtigen Hüters
,",78552,78555
"1788 Naubert,-Benedikte Herrmann von Unna",und die andern zerstreuten sich,in,"die Kreuzgänge
 und in
 den",622465,622468
"1788 Naubert,-Benedikte Herrmann von Unna","von Würtemberg, den sie",in,"seiner Sicherheit zu
Wisbaden
 zu",321768,321771
"1788 Naubert,-Benedikte Herrmann von Unna","nicht trügt, daß ich",in,"der Absicht kam
, euch",687496,687499
"1788 Naubert,-Benedikte Herrmann von Unna","Schicksal alles raubte
 was mich",in,"die Welt
zurückrufen
 konnte.",730246,730249
"1788 Naubert,-Benedikte Herrmann von Unna","Aufwartung bey
Hofe
 erlaubte,",in,"dem Hause
 der Fürstinn von",177031,177034
"1788 Naubert,-Benedikte Herrmann von Unna","Laube
bedeckte
, das ich",in,"der Dunkelheit
 zu sammen zu",318026,318029
"1788 Naubert,-Benedikte Herrmann von Unna",alle deine Geschenke sind noch,in,"unserer Hand
, und sie",489003,489006
"1788 Naubert,-Benedikte Herrmann von Unna","Die nächsten Tage sahen
 mich",in,"Thränen
, in halber Verzweiflung",542723,542726
"1788 Naubert,-Benedikte Herrmann von Unna","verließ
, um mich selbst",in,"diesen Kerker
 zu liefern
.",699505,699508
"1788 Naubert,-Benedikte Herrmann von Unna","Erbe ihrer Kinder hält,",in,"die Wuth versetzten, welche",488435,488438
"1788 Naubert,-Benedikte Herrmann von Unna","zur Zeuginn, zur Helferinn",in,"meiner Noth gehabt, und",699695,699698
"1788 Naubert,-Benedikte Herrmann von Unna",", sich ihrem beleidigten Bruder",in,einem vortheilbaftern Lichte zu zeigen,506736,506739
"1788 Naubert,-Benedikte Herrmann von Unna","von euch erhielt, war",in,"den Händen
 des mich fragenden",288649,288652
"1788 Naubert,-Benedikte Herrmann von Unna",noch nicht Sitte halbe Tage,in,"den Vorzimmern
 der Großen
 zu",568198,568201
"1788 Naubert,-Benedikte Herrmann von Unna",", den üblen Ruf,",in,"welchem
 sie sich befand,",652718,652721
"1788 Naubert,-Benedikte Herrmann von Unna","siegten, Konrads Helfer ward",in,"die Flüche geschlagen, und",556071,556074
"1788 Naubert,-Benedikte Herrmann von Unna","jenem tiefen Schlafe gelegen,",in,"welchen
 die Arbeitsamkeit ihre Freunde",62913,62916
"1788 Naubert,-Benedikte Herrmann von Unna","überhäufen, nicht Stunden lang",in,"deinem Zimmer
 dulden, oder",342695,342698
"1788 Naubert,-Benedikte Herrmann von Unna",", denn hierauf habe ich",in,meinem Eide vornemlich Verzicht gethan,736055,736058
"1788 Naubert,-Benedikte Herrmann von Unna","würde in
 dem Ton,",in,"den Blicken
 der Erzählerinnen,",200355,200358
"1788 Naubert,-Benedikte Herrmann von Unna","lebt in
 einem Kloster
tief",in,"den waldigten Gebürgen
 von Ungarn",471820,471823
"1788 Naubert,-Benedikte Herrmann von Unna","auf seine Bitte, Leute",in,"den Wald
 zu schicken
,",391986,391989
"1788 Naubert,-Benedikte Herrmann von Unna","nicht, was ihm Kurd",in,"die Ohren
brüllte
; er",410634,410637
"1788 Naubert,-Benedikte Herrmann von Unna","Aufforderung, durch eine Aufforderung",in,"diesem Tone, so aus",161337,161340
"1788 Naubert,-Benedikte Herrmann von Unna",Eid! ich werde ihn,in,"die Länge
 nicht halten können",728965,728968
"1788 Naubert,-Benedikte Herrmann von Unna","Gnade annahm
, sie kam",in,die unmittelbaren Dienste der damahligen,308526,308529
"1788 Naubert,-Benedikte Herrmann von Unna",einst blos durch ein Ungefähr,in,"dem Kabinet
 ihres Vaters hinter",449664,449667
"1788 Naubert,-Benedikte Herrmann von Unna",. Alles was Wenzel ihr,in,"die Gruft
nachrief
, war",400539,400542
"1788 Naubert,-Benedikte Herrmann von Unna","bleiben
, sie gehören nicht",in,"unsere Rechnung, und was",570939,570942
"1788 Naubert,-Benedikte Herrmann von Unna","langen Erwiederungen gehabt, denn",in,"dem Augenblicke kam
 man das",237642,237645
"1788 Naubert,-Benedikte Herrmann von Unna","und rühmte sich, selbst",in,"dem Kloster
 zu Sankt Annen",815143,815146
"1788 Naubert,-Benedikte Herrmann von Unna",", das mich abhalten soll",in,"ihr Haus
 zu kommen
?",509501,509504
"1788 Naubert,-Benedikte Herrmann von Unna","rief
 ich. Warum nicht",in,"den Händen
 der Fürstinn Gara",727608,727611
"1788 Naubert,-Benedikte Herrmann von Unna","er müsse Teutschland
verlassen
 und",in,"der Fremde Zuflucht
suchen
.",461575,461578
"1788 Naubert,-Benedikte Herrmann von Unna",Die Garas hinderten sie nicht,in,"diesem wohlthätigen Verfahren, es",654091,654094
"1788 Naubert,-Benedikte Herrmann von Unna",sie eine so große Ergebenheit,in,"ihrem Herzen
 fühlte, bey",153262,153265
"1788 Naubert,-Benedikte Herrmann von Unna",", so verfiel er wieder",in,"sein geheimnißvolles Stillschweigen.
Ida",257382,257385
"1788 Naubert,-Benedikte Herrmann von Unna",mir ists als stände es,in,"meines alten Herrn Hause
 nicht",282469,282472
"1788 Naubert,-Benedikte Herrmann von Unna","Greises auf, und floh",in,"seine Arme
, o mein",262271,262274
"1788 Naubert,-Benedikte Herrmann von Unna","sind, sagte er,",in,"einem Lande
, in
welchem",214645,214648
"1788 Naubert,-Benedikte Herrmann von Unna","und gelegentliche Grausamkeit, Flecken",in,"seinem Charakter
, welche das",357169,357172
"1788 Naubert,-Benedikte Herrmann von Unna",der eben sich erholende Herrmann,in,"die Unterstube
 eines Bauernhauses
gebracht",410376,410379
"1788 Naubert,-Benedikte Herrmann von Unna","Schritt
aus
 den geheiligten Mauern",in,"die Welt
.
Auch Idas",247798,247801
"1788 Naubert,-Benedikte Herrmann von Unna","den Zirkel
kommen
 ließen,",in,"welchem
 sie gestern eine so",25605,25608
"1788 Naubert,-Benedikte Herrmann von Unna","Gesichter
, deren Wildheit mich",in,"die Einsamkeit
 meines Zimmers
zurückscheuchte",538680,538683
"1788 Naubert,-Benedikte Herrmann von Unna",beleidigte Liebe und Furcht sie,in,"den Händen
 einer bösen Stiefmutter",131406,131409
"1788 Naubert,-Benedikte Herrmann von Unna","und über den Augenblick,",in,"welchem
 sie das Schicksal der",59770,59773
"1788 Naubert,-Benedikte Herrmann von Unna","ich noch einige Stufen
tiefer",in,"den Abgrund
 des Elends hinabsteigen",732020,732023
"1788 Naubert,-Benedikte Herrmann von Unna","mir kamen
 die wohlgezählten Stufen",in,"den Sinn
, die ich",453863,453866
"1788 Naubert,-Benedikte Herrmann von Unna",vor mehr als zwanzig Jahren,in,"diesem Walde
überfallen
 und erschlagen",335547,335550
"1788 Naubert,-Benedikte Herrmann von Unna","Bruder gab
, daß doch",in,"dem Hause
 meines Mannes eine",558348,558351
"1788 Naubert,-Benedikte Herrmann von Unna","zur Mahlzeit gefordert, welche",in,weichgesottenen Eiern und einer dünnen,625565,625568
"1788 Naubert,-Benedikte Herrmann von Unna",", mehrten sich seine Schrecknisse",in,"ihren Augen
. Jenesmahl hatte",700845,700848
"1788 Naubert,-Benedikte Herrmann von Unna",ihr Name mit Verwünschungen begleitet,in,"die Ohren
. Das Volk",203404,203407
"1788 Naubert,-Benedikte Herrmann von Unna",! Jetzt laß ich ihn,in,"eurer Gewehrsame, zween Reuter",417265,417268
"1788 Naubert,-Benedikte Herrmann von Unna","daß die kleine
 Gräfinn  wieder",in,"die Hände
 der Stiefmutter zu",333744,333747
"1788 Naubert,-Benedikte Herrmann von Unna",machen. Man brachte ihn,in,"einen Thurm
, der an",391822,391825
"1788 Naubert,-Benedikte Herrmann von Unna",", nein, dieses war",in,ihrem Sinne eine so ausgemachte,473162,473165
"1788 Naubert,-Benedikte Herrmann von Unna",und Tod für seinen Herrn,in,"der Ferne
zeigten
.
Die",366508,366511
"1788 Naubert,-Benedikte Herrmann von Unna","spielen wolle.
Ida drang",in,"ihn
, sich ihrer zu",255242,255245
"1788 Naubert,-Benedikte Herrmann von Unna","Zimmer
zu
, ging
 täglich",in,"die Kirche
, besuchte
 ihre",157309,157312
"1788 Naubert,-Benedikte Herrmann von Unna",und ich sterbe einst froh,in,"ihren Armen
. – O",737629,737632
"1788 Naubert,-Benedikte Herrmann von Unna","Ungestüm von
sich
, brach",in,"Thränen
aus
 und kehrte
 ihm",691087,691090
"1788 Naubert,-Benedikte Herrmann von Unna",", theilte das Elend,",in,"welchem
 er lebte, großmüthig",399865,399868
"1788 Naubert,-Benedikte Herrmann von Unna",", war, daß sich",in,"der Nachbarschaft
 ein Kloster
 der",619725,619728
"1788 Naubert,-Benedikte Herrmann von Unna","verschobenen Charakter, suchte Gefühle",in,"ihr
 zu erwecken, welche",177180,177183
"1788 Naubert,-Benedikte Herrmann von Unna",aussehenden Planen nicht allzugroße  Hindernisse,in,"den Weg
legen
. Ueberdieses",678750,678753
"1788 Naubert,-Benedikte Herrmann von Unna","in allen ihren Gesichtszügen
,",in,"ihrem ganzen Betragen
lag
,",501182,501185
"1788 Naubert,-Benedikte Herrmann von Unna","konnte, das er ehemahls",in,"diesen Dingen hatte, und",783943,783946
"1788 Naubert,-Benedikte Herrmann von Unna","ist gewiß, daß sie",in,"der Versammlung
, in welcher",3706,3709
"1788 Naubert,-Benedikte Herrmann von Unna","an diesem Tage, Empfindungen",in,"ihm
hervor
, die sie",10043,10046
"1788 Naubert,-Benedikte Herrmann von Unna","hinabfuhr
, und der Wagen",in,"das Thal
einlenkte
, welches",694731,694734
"1788 Naubert,-Benedikte Herrmann von Unna",", daß an Idas Rückkehr",in,"sein Haus
 nicht mehr gedacht",186604,186607
"1788 Naubert,-Benedikte Herrmann von Unna","verliessen
 den Grafen, um",in,"der Einsamkeit
 die Erstlinge ihres",579929,579932
"1788 Naubert,-Benedikte Herrmann von Unna",würde als Oberrichter der Freygerichte,in,"diesen Gegenden
 vielleicht etwas zu",493382,493385
"1788 Naubert,-Benedikte Herrmann von Unna",welche jetzt ihr ganzes Schicksal,in,"Händen
 hatte? was würde",745623,745626
"1788 Naubert,-Benedikte Herrmann von Unna","an, wie wenn einer",in,"die Faust
 lacht; es",320986,320989
"1788 Naubert,-Benedikte Herrmann von Unna",ihn und alle seine Anhänger,in,"den Bann gethan, mit",685349,685352
"1788 Naubert,-Benedikte Herrmann von Unna","unter
 dem Vorwand des Badens",in,"dem Fluß
hinaus
 zu stehlen",109758,109761
"1788 Naubert,-Benedikte Herrmann von Unna",Helena! Werde ich hier,in,"den Armen
 der Liebe den",375737,375740
"1788 Naubert,-Benedikte Herrmann von Unna","sie war, warf
 sich",in,"ihre Arme
, weinte an",715387,715390
"1788 Naubert,-Benedikte Herrmann von Unna",der Oberrichter des heimlichen Gerichts,in,"diesen Gegenden
 ist, seine",294505,294508
"1788 Naubert,-Benedikte Herrmann von Unna","Kleidung paßte, die Ida",in,"den Wochentagen
trug
.
Nur",28460,28463
"1788 Naubert,-Benedikte Herrmann von Unna","Liebe zu reissen, und",in,"ein Land
 zu führen
,",355588,355591
"1788 Naubert,-Benedikte Herrmann von Unna","unterdrückt hatten, glimmte noch",in,"ihrem Herzen
, sie hörte",68287,68290
"1788 Naubert,-Benedikte Herrmann von Unna",ward noch immer fest genug,in,"ihren Stricken
gehalten
 um jeden",658280,658283
"1788 Naubert,-Benedikte Herrmann von Unna","hatten, uns schnell wieder",in,"den Sinn
kommt
; wohl",764152,764155
"1788 Naubert,-Benedikte Herrmann von Unna","zu röthen, als wir",in,"der Ferne Getön
 von kriegerischen",666946,666949
"1788 Naubert,-Benedikte Herrmann von Unna","ward, welche ihr etwas",in,"die Ohren
 flüsterte. –",14868,14871
"1788 Naubert,-Benedikte Herrmann von Unna","Zeit gemacht hatte, Zutritt",in,"Idas Wohnung
 zu bekommen,",42441,42444
"1788 Naubert,-Benedikte Herrmann von Unna","ersten Blüthe des Lebens,",in,"der Einsamkeit
 eines Klosters
 erzogen",2608,2611
"1788 Naubert,-Benedikte Herrmann von Unna",. Die Schrift war sorgfältig,in,"Bley
gehüllt
 und wohl conservirt",720839,720842
"1788 Naubert,-Benedikte Herrmann von Unna","beym Abschied
 mit heißer Zärtlichkeit",in,"seine Arme
; er seufzte",547133,547136
"1788 Naubert,-Benedikte Herrmann von Unna","gezogen
.
Herrmann erfuhr überall",in,den Herbergen die Bestättigung von,567584,567587
"1788 Naubert,-Benedikte Herrmann von Unna",", welche Haß und Bitterkeit",in,"ihr Herz
säete
 und ihr",309278,309281
"1788 Naubert,-Benedikte Herrmann von Unna",mit dem Herzog von Ratibor,in,"einer Ecke
 des Saals
,",2148,2151
"1788 Naubert,-Benedikte Herrmann von Unna","erwacht, als ihr Vater",in,"der Abendämmerung  wieder kam
.",214352,214355
"1788 Naubert,-Benedikte Herrmann von Unna",Grund zu Mismuth und  Unzufriedenheit,in,"den Herzen
 der übrigen Großen",653790,653793
"1788 Naubert,-Benedikte Herrmann von Unna","sich auch die größten
Hindernisse",in,"den Weg
legen
. Pater",584312,584315
"1788 Naubert,-Benedikte Herrmann von Unna","ihn
warf
, auch ihn",in,"ihre Stricke
 zu ziehen suchte",381883,381886
"1788 Naubert,-Benedikte Herrmann von Unna","und sich meinen Augen
 bis",in,"die Hunderte vermehrte, unbegreiflich",228042,228045
"1788 Naubert,-Benedikte Herrmann von Unna","sich in
 die Kreuzgänge
 und",in,"den Garten
, um zu",622489,622492
"1788 Naubert,-Benedikte Herrmann von Unna",daß Münster bey weitem nicht,in,"dem Ansehen bey
 dem Grafen",264244,264247
"1788 Naubert,-Benedikte Herrmann von Unna",die er bey seiner Anwesenheit,in,"seinem Vaterlande
 zu sehen
 wünschte",480349,480352
"1788 Naubert,-Benedikte Herrmann von Unna","meinen Schleyer, ich will",in,"die Kirche
, ich will",202813,202816
"1788 Naubert,-Benedikte Herrmann von Unna","; sie hüllte
 sich dicht",in,"ihren Schleyer
, um nicht",203294,203297
"1788 Naubert,-Benedikte Herrmann von Unna",Sophie war indessen so glücklich,in,dem Herzoge von Bayern dasjenige,4377,4380
"1788 Naubert,-Benedikte Herrmann von Unna","ihm raubten, um es",in,"sein eigen Blut
 zu tauchen",412401,412404
"1788 Naubert,-Benedikte Herrmann von Unna","Worten einen Brief
hervor
,",in,"welchem Herrmann Züge
von
 der",596448,596451
"1788 Naubert,-Benedikte Herrmann von Unna",Schmerzens einen Tropfen himmlischen Trostes,in,"den Leidensbecher mischen!
Dem",218958,218961
"1788 Naubert,-Benedikte Herrmann von Unna",sich in ziemlich armseeligen Umständen,in,die Dienste des Churfürsten von,401594,401597
"1788 Naubert,-Benedikte Herrmann von Unna","Inbrunst beystimmte, du möchtest",in,"dein Vaterland
fliehen
, wo",488019,488022
"1788 Naubert,-Benedikte Herrmann von Unna","eine war, der mich",in,"meiner Verbannung
besuchte
, den",122106,122109
"1788 Naubert,-Benedikte Herrmann von Unna","nannte, sie nur selten",in,"den Zirkel
kommen
 ließen,",25574,25577
"1788 Naubert,-Benedikte Herrmann von Unna",eine fürchterliche Krankheit überfiel mich,in,"den Tagen, da die",673549,673552
"1788 Naubert,-Benedikte Herrmann von Unna","Name und das Ansehen,",in,"welchem
 ihr bey
 dem Orden",780586,780589
"1788 Naubert,-Benedikte Herrmann von Unna","riß
 mich loß, entrann",in,"die Straßen
 der Stadt
,",108087,108090
"1788 Naubert,-Benedikte Herrmann von Unna",", und wovon ich auch",in,dem Gespräch der Ritter einige,323233,323236
"1788 Naubert,-Benedikte Herrmann von Unna",behalten. Sie lebte meistens,in,"einem kleinen
Bürgerhause
, kam",594777,594780
"1788 Naubert,-Benedikte Herrmann von Unna","Augen
nach
 dem andern,",in,"welchen Mariens Kammer
lag
,",327605,327608
"1788 Naubert,-Benedikte Herrmann von Unna",und den Ritter von Unna,in,"einer Bestürzung
verließ
, welche",405460,405463
"1788 Naubert,-Benedikte Herrmann von Unna","begegne. Ich sah
 euch",in,"Begleitung
 der Klosterfrauen
daher
kommen",286749,286752
"1788 Naubert,-Benedikte Herrmann von Unna",", indem er das seinige",in,"der Hand
 des Fremden gewahr",404629,404632
"1788 Naubert,-Benedikte Herrmann von Unna","der erste Sturm
 der Freude",in,"dem Herzen
 des jungen Ritters",361342,361345
"1788 Naubert,-Benedikte Herrmann von Unna",und den ich durch Zauberkünste,in,"mein Netz
gezogen
 haben sollte",232484,232487
"1788 Naubert,-Benedikte Herrmann von Unna","und endlich beschlossen wir,",in,"einem Hofe
 des Klosters
,",822915,822918
"1788 Naubert,-Benedikte Herrmann von Unna",; der Rang einer Amme,in,"dem gräflichen Hause
 vermehrte ihre",308790,308793
"1788 Naubert,-Benedikte Herrmann von Unna","war das letzte Jahr,",in,"welchem Sophie die Krone
trug",846626,846629
"1788 Naubert,-Benedikte Herrmann von Unna","Versuche zu machen, sie",in,"seine Kasse
 zu leiten.",73125,73128
"1788 Naubert,-Benedikte Herrmann von Unna",Erzbischoff würde nächster Tage selbst,in,"diesen Gegenden
 eintreffen, er",682961,682964
"1788 Naubert,-Benedikte Herrmann von Unna","Augen
? – Herrmann ward",in,"sein Gefängniß
zurückgeführt
. Er",393869,393872
"1788 Naubert,-Benedikte Herrmann von Unna",über die Ursach seiner Ankunft,in,"diesen Gegenden
 befragt; fünf",767477,767480
"1788 Naubert,-Benedikte Herrmann von Unna","die Königinn und warf
 sich",in,"meine Arme
, mein Siegmund",667052,667055
"1788 Naubert,-Benedikte Herrmann von Unna",".
Neunzehntes Kapitel.
Ida",in,"den Händen
 der furchtbaren Unbekannten",214184,214187
"1788 Naubert,-Benedikte Herrmann von Unna","hervor
, drängte
 sich tiefer",in,"die rauchenden Trümmern
, verschwand",64606,64609
"1788 Naubert,-Benedikte Herrmann von Unna","finden müsse.
Sophie war",in,"den Landen
 ihres Vaters,",30732,30735
"1788 Naubert,-Benedikte Herrmann von Unna","ihr unter
 tausenden wähltet,",in,"dem Maaße zunahm, zum",520636,520639
"1788 Naubert,-Benedikte Herrmann von Unna","getäuscht, man warf
 mich",in,"ein häßliches Gefängniß
, welches",109520,109523
"1788 Naubert,-Benedikte Herrmann von Unna",". Täglich rückte
 neue Mannschaft",in,"die Stadt
, und wir",115889,115892
"1788 Naubert,-Benedikte Herrmann von Unna","Schutz
nahm
, und mir",in,"einem ungarischen Kloster
 Sicherheit zu",712567,712570
"1788 Naubert,-Benedikte Herrmann von Unna",wurde. Man stelle sich,in,"ihm
 einen kleinen rothäugigten Alten",683781,683784
"1788 Naubert,-Benedikte Herrmann von Unna","Ida und hielt
 den Zettel",in,"den gefalteten
Händen
in
 die",238414,238417
"1788 Naubert,-Benedikte Herrmann von Unna","verschont wurde, die sich",in,jenen Augenblicken der Hülflosigkeit sowohl,678448,678451
"1788 Naubert,-Benedikte Herrmann von Unna","es wolle, den Wunsch",in,"ihm
 erregt haben würde,",767906,767909
"1788 Naubert,-Benedikte Herrmann von Unna",ein Zug von wahrer Größe,in,"seinem Gesicht
 nöthigte dem Jüngling",569036,569039
"1788 Naubert,-Benedikte Herrmann von Unna","bleiben, daß er ihn",in,der Gewogenheit der Fürstinn Gara,370701,370704
"1788 Naubert,-Benedikte Herrmann von Unna","hierüber ihr Herz
 bestürmten und",in,"dem Vorsatz, den heiligen",613295,613298
"1788 Naubert,-Benedikte Herrmann von Unna",lassen konnte. Sie sank,in,"die Arme
 ihres Vaters,",844656,844659
"1788 Naubert,-Benedikte Herrmann von Unna","den Unwillen, den dieses",in,"seinem Herzen
 erregte, aufgehoben",578159,578162
"1788 Naubert,-Benedikte Herrmann von Unna","hatte, und die gewiß",in,"dem Herzen
 der frommen Ida",247360,247363
"1788 Naubert,-Benedikte Herrmann von Unna","Hof
gekommen
,  welcher ihn",in,"seine Dienste nahm
, ungeachtet",798071,798074
"1788 Naubert,-Benedikte Herrmann von Unna","bey dem unaufhörlichen Zwange,",in,"welchem
 sie lebte, die",169564,169567
"1788 Naubert,-Benedikte Herrmann von Unna","!
Herrmann ward von Ida",in,ihrem Kummer so oft genennt,764032,764035
"1788 Naubert,-Benedikte Herrmann von Unna","als Johanns Brodmesser
, endlich",in,"die Flucht
, indessen ich",778907,778910
"1788 Naubert,-Benedikte Herrmann von Unna","Schwerdte
stehen
.
Herrmann sprang",in,"die Höhe
. Was machst",404545,404548
"1788 Naubert,-Benedikte Herrmann von Unna",als von ihren schweigenden Wirthinnen,in,"einem Monate, freundlich die",625432,625435
"1788 Naubert,-Benedikte Herrmann von Unna","fort, du siehst
 mich",in,"der größten Verlegenheit, und",38214,38217
"1788 Naubert,-Benedikte Herrmann von Unna","hörten
, schmiegte sich nur",in,"ihre Anschläge, weil sie",368642,368645
"1788 Naubert,-Benedikte Herrmann von Unna",", der sie von neuem",in,"seine Arme
schloß
. –",261381,261384
"1788 Naubert,-Benedikte Herrmann von Unna","Kinde
aus
, das ich",in,"meinem Armen
hielt
. Ich",724462,724465
"1788 Naubert,-Benedikte Herrmann von Unna",Mörder; er locke ihn,in,"die Einöde
 und richte ihn",455409,455412
"1788 Naubert,-Benedikte Herrmann von Unna","Wangen
, und Augen
,",in,"welchen
 das verzehrende Feuer des",213786,213789
"1788 Naubert,-Benedikte Herrmann von Unna","Marie fand
 bey ihrer Erscheinung",in,"der Residenz
 tausend Herzen
,",650905,650908
"1788 Naubert,-Benedikte Herrmann von Unna",", und die Besorgnis,",in,"der
 man mich sah
,",272813,272816
"1788 Naubert,-Benedikte Herrmann von Unna",", man möchte ihre Anwesenheit",in,"diesem Kloster
verbergen
 wollen,",749540,749543
"1788 Naubert,-Benedikte Herrmann von Unna",", ich sehe
 kein Licht",in,"ihrem Zimmer
. Oder sagte",666552,666555
"1788 Naubert,-Benedikte Herrmann von Unna","seyn, bald war er",in,der Gewalt der noch gefährlichern,355994,355997
"1788 Naubert,-Benedikte Herrmann von Unna","denn die Königinn sank
 ohnmächtig",in,"meine Arme
.
Siegmunds Trompeten",668442,668445
"1788 Naubert,-Benedikte Herrmann von Unna","Versammlung
los
, und eilte",in,"ihre Zelle
, ihren Thränen",763143,763146
"1788 Naubert,-Benedikte Herrmann von Unna",so schien sich kein Geheimniß,in,"seinem Herzen
 zu befinden
,",582890,582893
"1788 Naubert,-Benedikte Herrmann von Unna",", erbauen, ich grub",in,"die Erde
 um einige Pfähle",335215,335218
"1788 Naubert,-Benedikte Herrmann von Unna",hätte er sich gar nicht,in,diese Dinge finden können.,39759,39762
"1788 Naubert,-Benedikte Herrmann von Unna",", Muth genug zu haben",in,"der Mitternachtsstunde unter
Gräbern
 zu",739627,739630
"1788 Naubert,-Benedikte Herrmann von Unna",", lag
 Ida schon wieder",in,"seinen Armen
.
Du bist",224559,224562
"1788 Naubert,-Benedikte Herrmann von Unna","wir oben
 erwähnt haben,",in,"Sophiens Hände
, und machte",614148,614151
